the_geom,BoroCode,BoroName,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SiteID,BenchID,Category,BenchType,Installati,Address,GeocodeAdd,Street,CrossStree,Borough,ComDist,BusRoute,BID,Latitude,Longitude,FEMAFldz,FEMAFldT,HrcEvac
POINT (-74.00561555064876 40.726606740825034),1,Manhattan,102,3,66,27,10,979,2034,BID,backed,07/03/2012,160 Varick Street,160 Varick Street,Varick Street,Charlton and Vandam Streets,Manhattan,102,Not Applicable,Hudson Square Connection,40.726615,-74.005617,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.96251456026951 40.79969572487173),1,Manhattan,107,7,69,30,13,3661,2421,General,backless,02/14/2017,953 Columbus Avenue,953 Columbus Avenue,Columbus Avenue,W 107th Street & W 106th Street,Manhattan,107,Not Applicable,Columbus/Amsterdam,40.799704,-73.962516,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94930556524288 40.776849729402656),1,Manhattan,108,5,76,28,12,1995,798,General,backless,07/31/2013,401 East 86th Street,401 East 86th Street,1st Avenue,E 86th & E 87th Street,Manhattan,108,M15,Not Applicable,40.776858,-73.949307,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94099356534505 40.83425671742473),1,Manhattan,112,10,71,31,13,2332,1357,Senior Center,backed,01/15/2014,2003 Amsterdam Avenue,2003 Amsterdam Avenue,Amsterdam Avenue,159th Street & 160th Street,Manhattan,112,Not Applicable,Not Applicable,40.834265,-73.940995,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00739954916385 40.74180973782749),1,Manhattan,104,3,66,27,10,3067,1340,General,backless,06/01/2015,449 West 14th Street,449 West 14th Street,West 14th Street,10th Avenue & 9th Avenue,Manhattan,104,M11,Not Applicable,40.741818,-74.007401,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.94650056487515 40.80820672291162),1,Manhattan,110,9,70,30,13,1182,307,BID,backed,01/16/2013,125 West 125th Street,,West 125th Street,"Adam Clayton Powell, Jr. Blvd & Malcolm X Blvd",Manhattan,110,Not Applicable,125th Street,40.808215,-73.946502,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.93755656851219 40.80024772433835),1,Manhattan,111,8,68,30,13,2110,749,Community Health Centers,backed,08/15/2013,216 East 120th Street,216 East 120th Street,East 120th Street,2nd and 3rd Avenues,Manhattan,111,Not Applicable,Not Applicable,40.800256,-73.937558,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.97496055937961 40.744395736327974),1,Manhattan,106,2,74,28,12,2477,393,Health Care Facilities,backed,05/09/2014,317 E. 34th Street,173 E. 34th Street,E. 34th Street,1st Avenue and Tunnel Entrance Road,Manhattan,106,Not Applicable,Not Applicable,40.744404,-73.974962,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.93379456656099 40.849205714676884),1,Manhattan,112,10,72,31,13,3388,0,General,backed,06/16/2016,1420 St Nicholas Avenue,566 W 181st Street,W 181st Street,St Nicholas Avenue & Audubon Avenue,Manhattan,112,Not Applicable,Washington Heights,40.849214,-73.933796,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92024656985573 40.8679717101329),1,Manhattan,112,10,72,31,13,892,518,General,backless,03/14/2013,4961 Broadway,4961 Broadway,Broadway,Isham and West 207th Street,Manhattan,112,Not Applicable,Not Applicable,40.86798,-73.920248,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.94236056563246 40.812058721506),1,Manhattan,110,9,70,30,13,961,549,Senior Center,backed,05/06/2013,437 Lenox Avenue,437 Lenox Avenue,Lenox Avenue,131st & 132nd Street,Manhattan,110,Not Applicable,Not Applicable,40.812067,-73.942362,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.98439555711879 40.73708873814461),1,Manhattan,106,2,74,28,12,3497,215,General,backed,09/15/2016,247 3rd Avenue,247 3rd Avenue,3rd Avenue,E 21st Street & E 22nd Street,Manhattan,106,Not Applicable,Not Applicable,40.737097,-73.984397,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.93560256834841 40.803963723196745),1,Manhattan,111,8,68,30,13,1247,79,General,backless,10/09/2012,2309 Third Avenue,2309 Third Avenue,3rd Avenue,E 125th and E 126th Streets,Manhattan,111,M100,Not Applicable,40.803972,-73.935604,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.93683656648842 40.838945716550434),1,Manhattan,112,10,72,31,13,3001,1526,Municipal Facilities,backless,01/20/2015,465 West 167th Street,2171 Amsterdam Avenue,Amsterdam Avenue,Amsterdam Avenue and Jumel Place,Manhattan,112,M101,Not Applicable,40.838954,-73.936838,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96664255863382 40.794040726162734),1,Manhattan,107,7,69,30,10,1277,453,General,backed,03/08/2013,775 Columbus Avenue,775 Columbus Avenue,Columbus Avenue,West 94th and 95th Streets,Manhattan,107,Not Applicable,Not Applicable,40.794049,-73.966644,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99425155481423 40.719821742249756),1,Manhattan,102,1,65,26,7,3799,354,Senior Safety,backless 2,08/02/2017,162 Bowery,162 Bowery,Bowery,Kenmare Street & Broome Street,Manhattan,102,M103,Not Applicable,40.71983,-73.994253,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95342956506073 40.77129873036106),1,Manhattan,108,5,76,28,12,2308,1130,Senior Center,backed,01/10/2014,1486 1st Avenue,1486 1st Avenue,1st Avenue,E77th &E78th Street,Manhattan,108,M15,Not Applicable,40.771307,-73.953431,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01147354992288 40.714441743417474),1,Manhattan,101,1,66,26,10,1940,593,BID,backed 2,07/31/2018,255 Greenwich Street,255 Greenwich Street,Murray Street,Greenwhich Street & West Broadway,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.71445,-74.011475,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
POINT (-73.94218056514985 40.8326377181498),1,Manhattan,112,7,71,30,13,3648,28,Senior Safety,backed 2,05/06/2017,1949 Amsterdam Avenue,1949 Amsterdam Avenue,Amsterdam Avenue,W. 157th Street & W. 155th Street,Manhattan,112,Not Applicable,Not Applicable,40.832646,-73.942182,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98319955533927 40.77140573098691),1,Manhattan,107,6,67,27,10,3032,1217,Municipal Facilities,backless,12/15/2014,20 Lincoln Center Plaza,20 Lincoln Center Plaza,Columbus Avenue,62nd Street and 63rd Street,Manhattan,107,M11,Lincoln Square,40.771414,-73.983201,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96870455892274 40.794255726145096),1,Manhattan,107,7,69,30,10,2078,1076,Plaza,backless,10/10/2013,163 W. 97th Street,163 W 97th Street,97th Street,Amsterdam Avenue and Columbus Avenue,Manhattan,107,Not Applicable,Not Applicable,40.794264,-73.968706,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96870455892274 40.794255726145096),1,Manhattan,107,7,69,30,10,825,855,General,backed,02/06/2013,163 West 97th Street,163 West 97th Street,West 97th Street,Amsterdam Avenue & Columbus Avenue,Manhattan,107,Not Applicable,Not Applicable,40.794264,-73.968706,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94730545893744 40.810350486850524),1,Manhattan,110,9,70,30,13,2249,1667,Community Health Centers,backless,11/08/2013,2143 Adam Clayton Powell Jr Blvd,2143 Adam Clayton Powell Jr Blvd,Adam Clayton Powell Junior Boulevard,W 127th Street and W 128th Street,Manhattan,110,M02,Not Applicable,40.8103504869,-73.9473054589,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.98953355518024 40.74008073787326),1,Manhattan,105,2,75,28,12,2175,788,BID,backless,07/24/2013,925 Broadway,925 Broadway,Broadway,E21st & E22nd Street,Manhattan,105,Not Applicable,Flatiron/23rd Street Partnership,40.740089,-73.989535,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01256055057002 40.7025317456587),1,Manhattan,101,1,65,26,10,2043,494,General,backed 2,08/14/2013,1 New York Plaza,1 New York Plaza,Water Street,Broad and Whitehall Streets,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.70254,-74.012562,AE,,1
POINT (-73.95499998597019 40.804938406619314),1,Manhattan,110,9,70,30,13,1966,2260,General,backed,07/22/2013,2167 Frederick Douglass Boulevard,2167 Frederick Douglass Boulevard,Federick Douglass Boulevard,West 116th & West 117th Street,Manhattan,110,Not Applicable,Not Applicable,40.8049384066,-73.954999986,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98253455739689 40.74831973551904),1,Manhattan,106,2,75,28,12,432,525,General,backless,04/09/2013,199 Madison Avenue,199 Madison Avenue,Madison Avenue,E34th Street & E35th Street,Manhattan,106,M1,Not Applicable,40.748328,-73.982536,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95167656546798 40.777970729122366),1,Manhattan,108,5,76,28,12,3851,62,General,backless 2,07/05/2017,1659 2nd Avenue,1659 2nd Avenue,2nd Avenue,E 86th Street & E 87th Street,Manhattan,108,Not Applicable,Not Applicable,40.777979,-73.951678,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98090355848406 40.7333937389377),1,Manhattan,106,4,74,27,12,4050,413,General,backed 2,04/26/2018,298 First Avenue,298 First Avenue,First Avenue,East 17th Street & East 18th Street,Manhattan,106,Not Applicable,Not Applicable,40.733402,-73.980905,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.9398705662359 40.80966372218081),1,Manhattan,111,9,70,30,13,1660,448,Senior Center,backed,03/14/2013,2121 Fifth Avenue,2121 5th Avenue,5th Avenue,East 130th Street & East 131st Street,Manhattan,111,Not Applicable,Not Applicable,40.809672,-73.939872,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.93840556480296 40.84629071535887),1,Manhattan,112,10,72,31,13,3337,9008,Plaza,backed,12/01/2015,4140 Broadway,4140 Broadway,W. 175th Street,W. 175th Street & W. 176th Street,Manhattan,112,Not Applicable,Not Applicable,40.846299,-73.938407,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00551555060673 40.72738374073121),1,Manhattan,102,3,66,27,10,978,113,BID,backed,07/03/2012,175 Varick Street,175 Varick Street,Varick Street,Charlton and King Streets,Manhattan,102,Not Applicable,Hudson Square Connection,40.727392,-74.005517,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.97644055998978 40.72310474042078),1,Manhattan,103,2,74,27,7,3069,1069,Bus Route,backless,04/17/2015,90 Avenue D,90 Avenue D,Avenue D,E. 6th Street & E. 7th Street,Manhattan,103,M14AD,Not Applicable,40.723113,-73.976442,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1
POINT (-73.99611555307457 40.74428073695861),1,Manhattan,104,3,75,27,12,3040,3040,Municipal Facilities,backless,02/04/2015,202 W. 23rd Street,216 7th Avenue,7th Avenue,7th Avenue & 8th Avenues,Manhattan,104,M72,Not Applicable,40.744289,-73.996117,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.94600156630878 40.785724727558616),1,Manhattan,111,8,68,29,13,3827,202,General,backed 2,07/05/2017,1900 2nd Avenue,1900 2nd Avenue,2nd Avenue,E 97th Street & E 99th Street,Manhattan,111,Not Applicable,Not Applicable,40.785733,-73.946003,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.94967156263091 40.82750671931591),1,Manhattan,109,7,71,30,13,3633,0,Bus Route,backless,02/14/2017,3575 Broadway,3575 Broadway,Broadway,W. 147th Street & W. 146th Street,Manhattan,109,M4,Not Applicable,40.827515,-73.949673,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9501055626717 40.82182772014302),1,Manhattan,109,7,70,31,13,1983,737,General,backed,07/19/2013,1616 Amsterdam Avenue,1616 Amsterdam Avenue,Amsterdam Avenue,West 139th & 140th Street,Manhattan,109,Not Applicable,Not Applicable,40.821836,-73.950107,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97524255712725 40.78228672928),1,Manhattan,107,6,67,29,10,1823,1161,BID,backed,12/03/2013,408 Columbus Avenue,408 Columbus Avenue,Columbus Avenue,W79th & W80th Street,Manhattan,107,Not Applicable,Columbus Avenue,40.782295,-73.975244,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.954607742338 40.76569130774194),1,Manhattan,108,5,76,28,12,1986,1210,General,backed,01/10/2014,1313 York Avenue,1313 & 1320 York Avenue,York Avenue,E 70th & E 71st Street,Manhattan,108,Not Applicable,Not Applicable,40.7656913077,-73.9546077423,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95425256471195 40.770170730263004),1,Manhattan,108,5,76,28,12,4024,535,General,backless 2,04/26/2018,1456 First Avenue,1456 First Avenue,First Avenue,75th Street & 76th Street,Manhattan,108,M15,Not Applicable,40.770179,-73.954254,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.95678856169665 40.81263872258874),1,Manhattan,109,7,69,30,13,3017,1271,Municipal Facilities,backless,12/16/2014,1315 Amsterdam Avenue,1315 Amsterdam Avenue,Amsterdam Avenue,LaSalle Street & West 125th Street,Manhattan,109,M11,Not Applicable,40.812647,-73.95679,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.0084675502828 40.71155174396241),1,Manhattan,101,1,66,26,10,1941,499,BID,backed,05/08/2013,217 Broadway,217 Broadway,Vesey Street,Church Street & Broadway,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.71156,-74.008469,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.93786656484524 40.850769714598535),1,Manhattan,112,10,71,31,13,3154,1986,General,backed,09/12/2015,770 W 181st Street,454 Fort Washington Avenue,Ft Washington Avenue,Ft Washington Avenue & Broadway,Manhattan,112,Not Applicable,Washington Heights,40.850778,-73.937868,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96495655966848 40.80010272544822),1,Manhattan,107,7,69,30,13,2497,849,Health Care Facilities,backed,06/04/2014,140 W 106th Street,140 W 106th Street,106th Street,Amsterdam Avenue & Columbus Avenue,Manhattan,107,Not Applicable,Not Applicable,40.800111,-73.964958,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94517956658079 40.793754725492335),1,Manhattan,111,8,68,30,13,1241,221,General,backed,10/05/2012,1738 - 1740 Lexington Avenue,1744 Lexington Avenue,Lexington Avenue,East 108th and 109th Streets,Manhattan,111,Not Applicable,Not Applicable,40.793763,-73.945181,AE,,4
POINT (-73.95520356386994 40.77931972883766),1,Manhattan,108,5,73,28,12,4202,341,Bus Route,backless,11/20/2018,144 East 86th Street,144 East 86th Street,East 86th Street,Park Avenue & Lexington Avenue,Manhattan,108,M86,Not Applicable,40.779328,-73.955205,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98241955503472 40.77246473141378),1,Manhattan,107,6,67,27,10,3934,293,AAR,backless 2,02/05/2018,10 Lincoln Center Plaza,10 Lincoln Center Plaza,Columbus Avenue,W 62nd Street & W 64th Street,Manhattan,107,Not Applicable,Lincoln Square,40.772473,-73.982421,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92833256657455 40.86642571118409),1,Manhattan,112,10,72,31,13,2721,1835,General,backed,12/04/2014,251 Dyckman Street,251 Dyckman Street,Dyckman Street,Payson Avenue & Seaman Avenue,Manhattan,112,Not Applicable,Not Applicable,40.866434,-73.928334,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.96174955994498 40.805832723546665),1,Manhattan,109,7,70,30,10,2498,865,Health Care Facilities,backed,06/04/2014,1111 Amsterdam Avenue,1111 Amsterdam Avenue,Amsterdam Avenue,W. 113th and W. 114th,Manhattan,109,Not Applicable,Not Applicable,40.805841,-73.961751,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97807355912182 40.7261057397021),1,Manhattan,103,2,74,27,12,3960,461,Bus Route,backless 2,12/28/2017,393 E 10th Street,393 E 10th Street,E 10th Street,Avenue B & Avenue C,Manhattan,103,M08,Not Applicable,40.726114,-73.978075,AE,,1
POINT (-73.9570965589093 40.774541303220104),1,Manhattan,108,5,73,28,12,3025,1806,Municipal Facilities,backless,01/22/2015,1397 3rd Avenue,1397 3rd Avenue,3rd Avenue,East 79th Street & East 80th Street,Manhattan,108,M98,Not Applicable,40.7745413032,-73.9570965589,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01147354992288 40.714441743417474),1,Manhattan,101,1,66,26,10,1940,545,BID,backed,07/31/2018,255 Greenwich Street,255 Greenwich Street,Murray Street,Greenwhich Street & West Broadway,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.71445,-74.011475,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
POINT (-73.93974756830735 40.78947372582718),1,Manhattan,111,8,68,30,13,3904,294,General,backless 2,10/14/2017,410 E 106th Street,410 E 106th Street,E 106th Street,1st Avenue & FDR Drive,Manhattan,111,M106,Not Applicable,40.789482,-73.939749,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
POINT (-73.95924056367345 40.76757573144024),1,Manhattan,108,5,76,28,12,3838,174,General,backed 2,07/05/2017,1328 2nd Avenue,1328 2nd Avenue,2nd Avenue,E 70th Street & 71st Street,Manhattan,108,Not Applicable,Not Applicable,40.767584,-73.959242,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95330556309771 40.79860072469748),1,Manhattan,110,9,70,30,13,2268,1151,General,backed,12/03/2013,111 W 110th Street,111 W 110th Street,W 110th Street,Lenox Avenue & ACP Jr. Blvd,Manhattan,110,M02,Not Applicable,40.798609,-73.953307,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.97891955659654 40.77744572958666),1,Manhattan,107,6,67,27,10,3031,1066,Municipal Facilities,backless,12/15/2014,100 W. 72nd Street,100 W. 72nd Street,W. 72nd Street,Columbus Avenue and Amsterdam Avenue,Manhattan,107,M72,Columbus Avenue,40.777454,-73.978921,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9883685574798 40.71353074328487),1,Manhattan,103,1,65,26,7,4133,648,General,backed 2,03/20/2019,179 Henry Street,179 Henry Street,Henry Street,Jefferson Street & Clinton Street,Manhattan,103,Not Applicable,Not Applicable,40.713539,-73.98837,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9422110483999 40.79888332776885),1,Manhattan,111,8,68,30,13,1233,231,General,backed,10/10/2012,125 East 116th Street,125 East 116th Street,East 116th Street,Park Avenue and Lexington Avenues,Manhattan,111,Not Applicable,Not Applicable,40.7988833278,-73.9422110484,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.95100856530183 40.77885372907905),1,Manhattan,108,5,76,28,12,3831,196,General,backed 2,07/05/2017,1690 2nd Avenue,1690 2nd Avenue,2nd Avenue,E 88th Street & E 87th Street,Manhattan,108,Not Applicable,Not Applicable,40.778862,-73.95101,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00647354949632 40.746961737357786),1,Manhattan,104,3,75,27,10,1480,403,General,backed,12/20/2012,540 West 21st Street,540 West 21st Street,West 21st Street,10th & 11th Avenue,Manhattan,104,Not Applicable,Not Applicable,40.74697,-74.006475,AE,,1
POINT (-73.99152555299669 40.76501673295903),1,Manhattan,104,3,75,27,10,2549,1208,Municipal Facilities,backed,06/25/2014,742 10th Avenue,742 10th Avenue,10th Avenue,West 50th Street & West 51st Street,Manhattan,104,Not Applicable,Not Applicable,40.765025,-73.991527,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97471855722323 40.78300372909806),1,Manhattan,107,6,69,29,10,1822,995,BID,backed,03/28/2014,430 Columbus Avenue,430 Columbus Avenue,Columbus Avenue,W80th & W81st Street,Manhattan,107,Not Applicable,Columbus Avenue,40.783012,-73.97472,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94065756629561 40.81434972172497),1,Manhattan,110,9,70,30,13,2474,1511,Health Care Facilities,backed,05/16/2014,506 Lenox Avenue,506 Lenox Avenue,Lenox Avenue,W. 135th Street and W. 136th Street,Manhattan,110,Not Applicable,Not Applicable,40.814358,-73.940659,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.99902455225622 40.735683738490145),1,Manhattan,102,3,66,27,10,2772,1412,Municipal Facilities,backed,11/05/2014,116 West 11th Street,116 West 11th Street,West 11th Street,Greenwich Street & 6th Avenue,Manhattan,102,Not Applicable,Not Applicable,40.735692,-73.999026,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.95473756348514 40.77914072861994),1,Manhattan,108,5,73,28,12,4203,563,Bus Route,backed 2,11/20/2018,173 East 86th Street,173 East 86th Street,East 86th Street,Lexington Avenue & 3rd Avenue,Manhattan,108,M96,Not Applicable,40.779149,-73.954739,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9864745570227 40.71586074199739),1,Manhattan,103,1,65,26,12,810,235,General,backed,09/28/2012,411 Grand Street,411 Grand Street,Clinton Street,Grand Street & Clinton Street,Manhattan,103,Not Applicable,Not Applicable,40.715869,-73.986476,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98186455870419 40.7310797394045),1,Manhattan,106,4,74,27,12,3976,394,General,backed 2,12/28/2017,409 E 14th Street,409 E 14th St,E 14th Street,Avenue A & 1st Avenue,Manhattan,106,Not Applicable,Not Applicable,40.731088,-73.981866,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.95000856379666 40.8066407236191),1,Manhattan,110,9,70,30,13,3560,2357,Bus Route,backless,02/10/2017,2027 Adam Clayton Powell Jr. Blvd,2027 Adam Clayton Powell Jr. Blvd,Adam Clayton Powell Jr. Blvd,W 121st Street & W122nd Street,Manhattan,111,M02,Not Applicable,40.806649,-73.95001,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.94072575014259 40.799832249304444),1,Manhattan,111,8,68,29,13,1126,478,General,backed,02/06/2013,1897 Lexington Avenue,1897 Lexington Avenue,East 118th Street,East 118th and 119th Streets,Manhattan,111,Not Applicable,Not Applicable,40.7998322493,-73.9407257501,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-74.0123885502188 40.70863674471935),1,Manhattan,101,1,65,26,10,1016,897,BID,backed,07/11/2012,86 Trinity Place,86 Trinity Place,Trinity Place,Thames and Cedar Streets,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.708645,-74.01239,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.99351155457592 40.72929174009112),1,Manhattan,102,1,66,27,12,3046,1487,Municipal Facilities,backless,04/16/2015,721 Broadway,721 Broadway,Broadway,Waverley Street and Washington Street,Manhattan,102,M5,NOHO NY,40.7293,-73.993513,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94254656670458 40.79318572540649),1,Manhattan,111,8,68,29,13,2778,1300,Municipal Facilities,backed,11/17/2014,219 East 109th Street,219 East 109th Street,East 109th Street,2nd Avenue & 3rd Avenue,Manhattan,111,Not Applicable,Not Applicable,40.793194,-73.942548,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
POINT (-73.95813856369867 40.76907973123334),1,Manhattan,108,5,76,28,12,3837,176,General,backed 2,07/05/2017,1396 2nd Avenue,1396 2nd Avenue,2nd Avenue,E 73rd Street & E 72th Street,Manhattan,108,Not Applicable,Not Applicable,40.769088,-73.95814,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9757855563974 40.78663772786397),1,Manhattan,107,6,67,31,10,1307,472,General,backed,03/07/2013,506 Amsterdam Avenue,506 Amsterdam Avenue,Amsterdam Avenue,West 84th and 85th Streets,Manhattan,107,Not Applicable,Not Applicable,40.786646,-73.975787,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9468435638011 40.826286719074325),1,Manhattan,109,7,71,31,13,2117,575,Community Health Centers,backed,08/16/2013,1750 Amsterdam Avenue,1750 Amsterdam Avenue,Amsterdam Avenue,West 146th and 147th Streets,Manhattan,109,Not Applicable,Not Applicable,40.826295,-73.946845,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94499156435971 40.823554720006065),1,Manhattan,109,7,70,30,13,1639,442,Senior Center,backed,03/14/2013,695 Saint Nicholas Avenue,695 Saint Nicholas Avenue,Saint Nicholas Avenue,West 144th Street & West 145th Street,Manhattan,109,Not Applicable,Not Applicable,40.823563,-73.944993,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98119155626813 40.77412773034942),1,Manhattan,107,6,67,27,10,3659,139,Senior Safety,backed 2,06/21/2017,158 Columbus Avenue,158 Columbus Avenue,Columbus Avenue,W. 67th Street & W. 66th Street,Manhattan,107,Not Applicable,Lincoln Square,40.774136,-73.981193,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97697955667776 40.7798967297074),1,Manhattan,107,6,67,29,10,1824,461,BID,backed,03/18/2013,338 Columbus Avenue,338 Columbus Avenue,Columbus Avenue,W75th & W76th Street,Manhattan,107,Not Applicable,Columbus Avenue,40.779905,-73.976981,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98664655720141 40.72153174110647),1,Manhattan,103,1,65,26,12,3333,2373,Municipal Facilities,backed,06/02/2016,166 Essex Street,166 Essex Street,Essex Street,E Houston Street & Stanton Street,Manhattan,103,Not Applicable,Not Applicable,40.72154,-73.986648,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.9775835597814 40.7339197387275),1,Manhattan,106,4,74,27,12,4209,1896,Bus Route,backed,12/10/2018,503 E 20th Street,503 E 20th Street,E 20th Street,1st Avenue & Avenue C,Manhattan,106,M23,Not Applicable,40.733928,-73.977585,X,AREA OF MINIMAL FLOOD HAZARD,1
POINT (-73.99925155269509 40.71886674229698),1,Manhattan,102,1,65,26,7,3800,2054,Senior Safety,backed,08/04/2017,200 Centre Street,200 Centre Street,Centre Street,Hester Street & Grand Street,Manhattan,102,Not Applicable,Chinatown,40.718875,-73.999253,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9338535665979 40.84764771425038),1,Manhattan,112,10,72,31,13,2554,1398,Municipal Facilities,backed,06/26/2014,535 West 179th Street,535 West 179th Street,West 179th Street,Audobon Avenue & Saint Nicholas Avenue,Manhattan,112,Not Applicable,Not Applicable,40.847656,-73.933855,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96827355903639 40.79693372548894),1,Manhattan,107,7,69,30,10,1279,189,General,backed,10/15/2012,830-832 Amsterdam Avenue,830 Amsterdam Avenue,Amsterdam Avenue,West 100th and 101st Street,Manhattan,107,Not Applicable,Not Applicable,40.796942,-73.968275,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95338744628029 40.80711707743205),1,Manhattan,110,9,70,30,13,2248,1141,Community Health Centers,backless,11/08/2013,2230 Frederick Douglass Boulevard,2230 Frederick Douglass Boulevard,Federick Douglass Boulevard,W 120th Street and St. Nicholas Avenue,Manhattan,110,M10,Not Applicable,40.8071170774,-73.9533874463,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.90788457280156 40.87605370785769),1,Manhattan,208,10,72,31,13,3408,246,Senior Center,backed,07/03/2017,5365 Broadway,5365 Broadway,Broadway,W. 228th Street & W. 230th Street,Bronx,208,Not Applicable,Not Applicable,40.876062,-73.907886,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.9351005684208 40.80338072344296),1,Manhattan,111,8,68,30,13,2556,137,Municipal Facilities,backed,08/03/2017,224 East 125th Street,224 East 125th Street,East 125th Street,2nd Avenue & 3rd Avenue,Manhattan,111,Not Applicable,Not Applicable,40.803389,-73.935102,X,AREA OF MINIMAL FLOOD HAZARD,4
