OBJECTID,Borough,Type,Provider,Name,Location,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,Borough Name,Neighborhood Tabulation Area Code (NTACODE),Neighborhood Tabulation Area (NTA),Council Distrcit,Postcode,BoroCD,Census Tract,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
10191,4,Free,LinkNYC - Citybridge,qu-01-145954,43-40 NORTHERN BOULEVARD,40.7536406401,-73.9184016594,1006857.44756,213858.819051,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-020932,11/07/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,401,171,171,4441943,4001430500,4639,"(40.7536406401, -73.9184016594)"
11144,4,Free,LinkNYC - Citybridge,qu-04-145898,84-43 CORONA AVENUE,40.73933161,-73.8781299298,1018022.28677,208658.544347,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-019897,09/07/2017,4,Queens,QN50,Elmhurst-Maspeth,25,11373,404,485,485,4038727,4015460040,4587,"(40.73933161, -73.8781299298)"
11053,4,Free,LinkNYC - Citybridge,qu-01-125116,42-02 30 AVENUE,40.7629999999,-73.9132590006,1008278.88369,217270.106848,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-013082,07/10/2017,4,Queens,QN70,Astoria,22,11103,401,149,149,4011927,4006960040,4250,"(40.7629999999, -73.9132590006)"
12313,4,Free,LinkNYC - Citybridge,qu-02-124955,38-02 QUEENS BLVD,40.74387741,-73.9269261104,1004498.65076,210299.676563,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001160,02/21/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,179,179,4003169,4002230020,3496,"(40.74387741, -73.9269261104)"
12915,4,Free,LinkNYC - Citybridge,qu-06-124181,110-88 QUEENS BOULEVARD,40.7186019996,-73.8381840006,1029105.9293,201124.039403,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-006861,07/29/2016,4,Queens,QN17,Forest Hills,29,11375,406,769,769,4078802,4032930040,3769,"(40.7186019996, -73.8381840006)"
12297,4,Free,LinkNYC - Citybridge,qu-09-128371,80-55 KEW GARDENS ROAD,40.7131669699,-73.8298089703,1031431.35969,199148.295651,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001122,07/29/2016,4,Queens,QN60,Kew Gardens,29,11415,409,216,216,4080149,4033580000,3480,"(40.7131669699, -73.8298089703)"
10192,4,Free,LinkNYC - Citybridge,qu-01-145921,35-12 35 AVENUE,40.7565208602,-73.9252146106,1004968.97167,214906.491497,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-020933,10/09/2017,4,Queens,QN70,Astoria,26,11106,401,57,57,4009594,4006390020,4640,"(40.7565208602, -73.9252146106)"
12814,4,Free,LinkNYC - Citybridge,qu-12-141550,166-01 JAMAICA AVENUE,40.7059714299,-73.7937866001,1041423.84791,196548.206035,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000793,09/23/2016,4,Queens,QN61,Jamaica,27,11432,412,460,460,4209622,4097960020,3318,"(40.7059714299, -73.7937866001)"
10240,4,Free,LinkNYC - Citybridge,qu-02-146059,47-43 VERNON BOULEVARD,40.7443204903,-73.9534837102,997139.500128,210456.081434,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-020994,04/24/2018,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,7,7,4000266,4000450000,4645,"(40.7443204903, -73.9534837102)"
12308,4,Free,LinkNYC - Citybridge,qu-02-124939,59-40 QUEENS BOULEVARD,40.7412880001,-73.9046559997,1010670.68534,209362.205013,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001149,01/05/2017,4,Queens,QN63,Woodside,26,11377,402,245,245,4432196,4023140000,3491,"(40.7412880001, -73.9046559997)"
10273,4,Free,LinkNYC - Citybridge,qu-01-145934,33-20 30 AVENUE,40.765785254,-73.9191729969,1006639.65993,218283.299376,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-021329,10/09/2017,4,Queens,QN70,Astoria,22,11103,401,63,63,4009036,4006250050,4678,"(40.765785254, -73.9191729969)"
11903,4,Free,LinkNYC - Citybridge,qu-01-125042,36-35 33 STREET,40.7541882302,-73.9293986402,1003810.48941,214055.676925,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011536,03/14/2018,4,Queens,QN68,Queensbridge-Ravenswood-Long Island City,26,11106,401,55,55,4007954,4006020010,4067,"(40.7541882302, -73.9293986402)"
11188,4,Free,LinkNYC - Citybridge,qu-01-125148,30-01 STEINWAY STREET,40.7636860602,-73.9150512395,1007782.15765,217519.574525,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-013594,06/29/2017,4,Queens,QN70,Astoria,22,11103,401,149,149,4011253,4006800050,4313,"(40.7636860602, -73.9150512395)"
11732,4,Free,LinkNYC - Citybridge,qu-01-133970,30-01 30 AVENUE,40.7673067797,-73.92211147,1005825.18912,218836.903911,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-010981,01/10/2018,4,Queens,QN71,Old Astoria,22,11102,401,71,71,4007687,4005950010,3968,"(40.7673067797, -73.92211147)"
12001,4,Free,LinkNYC - Citybridge,qu-01-125095,25-14 BROADWAY,40.7630995,-73.9279352805,1004213.25009,217302.672728,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011770,06/14/2017,4,Queens,QN70,Astoria,22,11106,401,53,53,4007157,4005800020,4088,"(40.7630995, -73.9279352805)"
12296,4,Free,LinkNYC - Citybridge,qu-09-108790,124-05 JAMAICA AVENUE,40.7009264299,-73.8262048802,1032439.35341,194690.669396,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001116,06/06/2017,4,Queens,QN54,Richmond Hill,29,11418,409,142,142,4193857,4092780080,3479,"(40.7009264299, -73.8262048802)"
11956,4,Free,LinkNYC - Citybridge,qu-04-145772,89-30 QUEENS BOULEVARD,40.7341620004,-73.8736580003,1019264.25083,206776.850276,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018140,04/10/2017,4,Queens,QN29,Elmhurst,25,11373,404,475,475,4064868,4028570020,4504,"(40.7341620004, -73.8736580003)"
11183,4,Free,LinkNYC - Citybridge,qu-01-125170,21-01 BROADWAY,40.7651601902,-73.93142777,1003245.17886,218052.673196,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-013527,05/17/2017,4,Queens,QN70,Astoria,22,11106,401,77,77,4006385,4005540020,4308,"(40.7651601902, -73.93142777)"
11837,4,Free,LinkNYC - Citybridge,qu-03-146071,79-20 37 AVENUE,40.7494585504,-73.8864554498,1015710.36128,212345.008759,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-022685,04/12/2018,4,Queens,QN28,Jackson Heights,25,11372,403,285,285,4449493,4012900000,4457,"(40.7494585504, -73.8864554498)"
10177,4,Free,LinkNYC - Citybridge,qu-01-145923,38-02 31 St,40.7537182203,-73.9322156401,1003030.15698,213883.820642,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-020833,02/12/2018,4,Queens,QN68,Queensbridge-Ravenswood-Long Island City,26,11101,401,31,31,4004609,4003830010,4633,"(40.7537182203, -73.9322156401)"
11854,4,Free,LinkNYC - Citybridge,qu-03-134080,77-01 ROOSEVELT AVENUE,40.7472234296,-73.888492,1015147.12094,211529.958223,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011172,08/25/2017,4,Queens,QN28,Jackson Heights,25,11372,403,287,287,4029906,4012880050,4018,"(40.7472234296, -73.888492)"
11140,4,Free,LinkNYC - Citybridge,qu-01-145922,33-09 BROADWAY,40.7610889998,-73.9233410004,1005486.59072,216571.262117,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-019889,10/13/2017,4,Queens,QN70,Astoria,22,11106,401,61,61,4008873,4006230010,4583,"(40.7610889998, -73.9233410004)"
11968,4,Free,LinkNYC - Citybridge,qu-02-145743,45-01 42 STREET,40.7433122897,-73.9224012404,1005752.66663,210094.863653,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018161,03/20/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11104,402,181,181,4540182,4001690020,4516,"(40.7433122897, -73.9224012404)"
11983,4,Free,LinkNYC - Citybridge,qu-02-145783,10-31 JACKSON AVENUE,40.7422871697,-73.9533364696,997180.694599,209715.299779,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018209,03/22/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,7,7,4000229,4000410020,4531,"(40.7422871697, -73.9533364696)"
12303,4,Free,LinkNYC - Citybridge,qu-06-124200,98-04 QUEENS BOULEVARD,40.7282989999,-73.8580760006,1023586.08241,204647.39128,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001134,11/30/2016,4,Queens,QN17,Forest Hills,29,11374,406,713,713,4072158,4030860010,3486,"(40.7282989999, -73.8580760006)"
9791,4,Free,LinkNYC - Citybridge,qu-03-125399,85-10 NORTHERN BOULEVARD,40.7558349998,-73.881778,1017003.22976,214669.867954,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001473,06/28/2018,4,Queens,QN28,Jackson Heights,25,11372,403,281,281,4035201,4014330000,4908,"(40.7558349998, -73.881778)"
11969,4,Free,LinkNYC - Citybridge,qu-02-145779,40-02 QUEENS BOULEVARD,40.7435549998,-73.9241560003,1005266.34509,210182.864789,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018166,04/18/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11104,402,181,181,4002571,4001930030,4517,"(40.7435549998, -73.9241560003)"
10244,4,Free,LinkNYC - Citybridge,qu-02-146061,10-50 44 DRIVE,40.7484970002,-73.9498550004,998144.131649,211978.272287,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-021069,05/31/2018,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,7,7,4000429,4000510020,4649,"(40.7484970002, -73.9498550004)"
11150,4,Free,LinkNYC - Citybridge,qu-04-145915,75-10 BROADWAY,40.7460455796,-73.8901212898,1014696.20878,211100.259608,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-019904,09/05/2017,4,Queens,QN29,Elmhurst,25,11373,404,267,267,4036729,4014860010,4593,"(40.7460455796, -73.8901212898)"
11031,4,Free,LinkNYC - Citybridge,qu-03-139617,37-65 95 STREET,40.7490896695,-73.8718174082,1019766.39123,212216.209804,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-012822,02/21/2018,4,Queens,QN28,Jackson Heights,21,11372,403,273,273,4036632,4014830060,4228,"(40.7490896695, -73.8718174082)"
11912,4,Free,LinkNYC - Citybridge,qu-01-125105,45-02 30 AVENUE,40.76191296,-73.9109386203,1008922.07499,216874.707705,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011599,06/26/2017,4,Queens,QN70,Astoria,22,11103,401,151,151,4012674,4007140080,4072,"(40.76191296, -73.9109386203)"
11237,4,Free,LinkNYC - Citybridge,qu-01-142874,36-01 BROADWAY,40.7600949999,-73.9212160003,1006075.59807,216209.63784,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-010337,08/02/2017,4,Queens,QN70,Astoria,22,11106,401,61,61,4009836,4006490010,3867,"(40.7600949999, -73.9212160003)"
11193,4,Free,LinkNYC - Citybridge,qu-02-124993,45-06 GREENPOINT AVENUE,40.7418457098,-73.9196896404,1006504.54242,209561.219379,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-013616,03/09/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11104,402,183,183,4001962,4001650010,4318,"(40.7418457098, -73.9196896404)"
12292,4,Free,LinkNYC - Citybridge,qu-09-127841,118-18 JAMAICA AVE,40.6998949497,-73.8310976698,1031083.42273,194312.217397,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001112,06/26/2017,4,Queens,QN54,Richmond Hill,29,11418,409,122,122,4195916,4093280010,3475,"(40.6998949497, -73.8310976698)"
12160,4,Free,LinkNYC - Citybridge,qu-01-137830,37-08 35 AVENUE,40.7557765502,-73.9236268395,1005409.09317,214635.694794,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-012586,10/09/2017,4,Queens,QN70,Astoria,26,11101,401,57,57,4009607,4006410010,4175,"(40.7557765502, -73.9236268395)"
12586,4,Free,LinkNYC - Citybridge,qu-09-124172,80-02 KEW GARDENS ROAD,40.7139829999,-73.8308380002,1031145.51217,199445.047026,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001824,11/30/2016,4,Queens,QN60,Kew Gardens,29,11415,409,773,773,4312089,4033480040,3599,"(40.7139829999, -73.8308380002)"
11979,4,Free,LinkNYC - Citybridge,qu-02-145746,22-25 JACKSON AVENUE,40.7454177202,-73.9469370802,998953.305883,210856.868362,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018201,03/29/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,7,7,4000561,4000760020,4527,"(40.7454177202, -73.9469370802)"
11964,4,Free,LinkNYC - Citybridge,qu-02-145778,63-14 QUEENS BOULEVARD,40.7409619997,-73.9018859995,1011438.41018,209244.28038,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018149,03/28/2017,4,Queens,QN63,Woodside,26,11377,402,245,245,4053628,4023247500,4512,"(40.7409619997, -73.9018859995)"
12316,4,Free,LinkNYC - Citybridge,qu-02-102099,34-02 QUEENS BOULEVARD,40.7442780003,-73.930399,1003536.20321,210444.840643,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001195,02/02/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,179,179,4003435,4002460000,3499,"(40.7442780003, -73.930399)"
12322,4,Free,LinkNYC - Citybridge,qu-01-140214,50-01 NORTHERN BOULEVARD,40.7533698704,-73.91232033,1008542.42483,213761.796936,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001357,10/18/2017,4,Queens,QN70,Astoria,26,11103,401,163,163,4014093,4007480010,3505,"(40.7533698704, -73.91232033)"
10908,4,Free,LinkNYC - Citybridge,qu-01-142852,35-01 BROADWAY,40.7604726697,-73.9220190799,1005852.99779,216347.036188,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-010336,05/23/2017,4,Queens,QN70,Astoria,22,11106,401,61,61,4009768,4006480010,3866,"(40.7604726697, -73.9220190799)"
10309,4,Free,LinkNYC - Citybridge,qu-01-146035,32-50 50 STREET,40.7544875499,-73.9116865998,1008717.59475,214169.179979,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-021538,02/28/2018,4,Queens,QN70,Astoria,26,11103,401,163,163,4013650,4007350000,4714,"(40.7544875499, -73.9116865998)"
12305,4,Free,LinkNYC - Citybridge,qu-04-142877,88-02 QUEENS BOULEVARD,40.7349230004,-73.8754599998,1018764.45327,207053.391061,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001141,11/08/2017,4,Queens,QN29,Elmhurst,25,11373,404,475,475,4064725,4028540010,3488,"(40.7349230004, -73.8754599998)"
11137,4,Free,LinkNYC - Citybridge,qu-01-145946,30-25 Northern Blvd,40.7514981299,-73.9341573899,1002492.78896,213074.559793,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-019782,01/09/2018,4,Queens,QN68,Queensbridge-Ravenswood-Long Island City,26,11101,401,31,31,4000000,4004020000,4580,"(40.7514981299, -73.9341573899)"
11916,4,Free,LinkNYC - Citybridge,qu-06-145766,98-38 QUEENS BOULEVARD,40.7278500002,-73.8568480001,1023926.70574,204484.360766,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018045,04/10/2017,4,Queens,QN17,Forest Hills,29,11374,406,713,713,4072159,4030860010,4464,"(40.7278500002, -73.8568480001)"
12821,4,Free,LinkNYC - Citybridge,qu-12-141541,163-02 JAMAICA AVENUE,40.7046091101,-73.7968005602,1040589.36303,196049.920614,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000804,09/23/2016,4,Queens,QN61,Jamaica,27,11433,412,446,446,4216196,4101510000,3325,"(40.7046091101, -73.7968005602)"
12809,4,Free,LinkNYC - Citybridge,qu-12-141547,90-50 Parsons Boulevard,40.7034524852,-73.8003521769,1039605.59892,195626.264309,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000783,02/03/2017,4,Queens,QN61,Jamaica,24,11432,412,240,240,4208820,4097540030,3313,"(40.7034524852, -73.8003521769)"
12011,4,Free,LinkNYC - Citybridge,qu-09-124792,101-21 JAMAICA AVENUE,40.6952050001,-73.8455950001,1027066.60333,192596.114201,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011905,07/07/2017,4,Queens,QN54,Richmond Hill,32,11418,409,24,24,4191441,4091810040,4098,"(40.6952050001, -73.8455950001)"
10316,4,Free,LinkNYC - Citybridge,qu-03-146005,93-01 ROOSEVELT AVENUE,40.7487979504,-73.87355043,1019286.36528,212109.229375,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-021803,02/08/2018,4,Queens,QN28,Jackson Heights,21,11372,403,273,273,4036514,4014810050,4721,"(40.7487979504, -73.87355043)"
9771,4,Free,LinkNYC - Citybridge,qu-02-138662,62-10 NORTHERN BOULEVARD,40.7539103902,-73.9000940603,1011929.59456,213962.352637,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001359,07/27/2018,4,Queens,QN63,Woodside,26,11377,402,293,293,4027108,4011850000,4888,"(40.7539103902, -73.9000940603)"
10277,4,Free,LinkNYC - Citybridge,qu-09-145984,91-03 JAMAICA AVENUE,40.6931659997,-73.8536780001,1024826.4254,191849.399816,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-021385,03/29/2018,4,Queens,QN53,Woodhaven,32,11421,409,14,14,4585192,4088700070,4682,"(40.6931659997, -73.8536780001)"
10284,4,Free,LinkNYC - Citybridge,qu-09-145888,110-02 JAMAICA AVENUE,40.6963312717,-73.8378420458,1029215.74044,193010.332205,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-021396,08/09/2017,4,Queens,QN54,Richmond Hill,28,11418,409,126,126,4194813,4093000080,4689,"(40.6963312717, -73.8378420458)"
11799,4,Free,LinkNYC - Citybridge,qu-04-128504,80-20 ROOSEVELT AVENUE,40.7474512003,-73.8849874295,1016118.07306,211614.197884,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-014352,09/07/2017,4,Queens,QN29,Elmhurst,25,11373,404,269,269,4036845,4014910010,4419,"(40.7474512003, -73.8849874295)"
11192,4,Free,LinkNYC - Citybridge,qu-09-124793,102-61 JAMAICA AVENUE,40.6952479996,-73.8431100002,1027755.66659,192613.004588,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-013612,07/07/2017,4,Queens,QN54,Richmond Hill,32,11418,409,26,26,4191664,4091870030,4317,"(40.6952479996, -73.8431100002)"
12920,4,Free,LinkNYC - Citybridge,qu-06-145790,113-14 QUEENS BLVD,40.7172123501,-73.8354962198,1029851.94094,200619.136213,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-006882,03/28/2017,4,Queens,QN17,Forest Hills,29,11375,406,769,769,4079813,4033400020,3774,"(40.7172123501, -73.8354962198)"
11196,4,Free,LinkNYC - Citybridge,qu-01-125145,31-90 STEINWAY STREET,40.7591689999,-73.9189498694,1006703.69819,215872.838645,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-013629,05/18/2017,4,Queens,QN70,Astoria,22,11103,401,155,155,4010496,4006580000,4321,"(40.7591689999, -73.9189498694)"
10241,4,Free,LinkNYC - Citybridge,qu-01-146036,41-19 31 AVENUE,40.7606860001,-73.9155699997,1007639.50636,216426.415622,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-021018,02/26/2018,4,Queens,QN70,Astoria,22,11103,401,149,149,4011285,4006820000,4646,"(40.7606860001, -73.9155699997)"
12817,4,Free,LinkNYC - Citybridge,qu-12-138097,160-05 JAMAICA AVENUE,40.7038952802,-73.7990175101,1039975.28618,195788.433604,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000798,09/23/2016,4,Queens,QN61,Jamaica,24,11432,412,446,446,4208857,4097570050,3321,"(40.7038952802, -73.7990175101)"
12298,4,Free,LinkNYC - Citybridge,qu-06-124182,112-28 QUEENS BOULEVARD,40.7176640001,-73.8362619997,1029639.35245,200783.288116,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001123,07/29/2016,4,Queens,QN17,Forest Hills,29,11375,406,769,769,4449594,4033397500,3481,"(40.7176640001, -73.8362619997)"
12291,4,Free,LinkNYC - Citybridge,qu-09-135034,118-04 JAMAICA AVE,40.6997544704,-73.8316089898,1030941.74191,194260.763759,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001111,09/25/2017,4,Queens,QN54,Richmond Hill,29,11418,409,122,122,4195911,4093280000,3474,"(40.6997544704, -73.8316089898)"
10193,4,Free,LinkNYC - Citybridge,qu-01-146040,32-01 31 AVENUE,40.7639310004,-73.9224780003,1005724.74838,217606.906371,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-020959,05/31/2018,4,Queens,QN70,Astoria,22,11102,401,63,63,4008587,4006160080,4641,"(40.7639310004, -73.9224780003)"
11145,4,Free,LinkNYC - Citybridge,qu-04-145913,83-23 BROADWAY,40.7407371396,-73.8793601805,1017680.65819,209170.150935,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-019899,09/07/2017,4,Queens,QN29,Elmhurst,25,11373,404,471,471,4314501,4015800110,4588,"(40.7407371396, -73.8793601805)"
11896,4,Free,LinkNYC - Citybridge,qu-01-125131,31-02 30 AVENUE,40.7667662903,-73.9212759595,1006056.80316,218640.192691,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011469,06/26/2017,4,Queens,QN70,Astoria,22,11102,401,63,63,4008486,4006150040,4060,"(40.7667662903, -73.9212759595)"
11982,4,Free,LinkNYC - Citybridge,qu-02-145782,10-51 JACKSON AVENUE,40.7426309099,-73.9526776598,997363.18636,209840.63319,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-018207,03/22/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,7,7,4000243,4000420030,4530,"(40.7426309099, -73.9526776598)"
12314,4,Free,LinkNYC - Citybridge,qu-02-142875,37-02 QUEENS BLVD,40.7439759997,-73.9277719998,1004264.22669,210335.401557,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001161,07/18/2017,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,179,179,4003178,4002240020,3497,"(40.7439759997, -73.9277719998)"
12916,4,Free,LinkNYC - Citybridge,qu-04-124926,77-20 QUEENS BOULEVARD,40.7381085702,-73.8857174696,1015920.23192,208210.118406,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-006867,01/12/2017,4,Queens,QN50,Elmhurst-Maspeth,25,11373,404,479,479,4056457,4024520010,3770,"(40.7381085702, -73.8857174696)"
11885,4,Free,LinkNYC - Citybridge,qu-09-124791,94-02 JAMAICA AVENUE,40.6939628501,-73.8511847395,1025517.33543,192140.880204,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-011373,07/13/2017,4,Queens,QN53,Woodhaven,32,11421,409,20,20,4184324,4089350000,4049,"(40.6939628501, -73.8511847395)"
